time Adot Adot_std
3578800 7.8916615e-05 2.2946767e-05
3579000 6.6188378e-05 2.3959409e-05
3579200 8.1306016e-05 2.2282106e-05
3579400 6.66856e-05 3.5943874e-05
3579600 7.0713715e-05 2.0069405e-05
3579800 7.0795566e-05 2.6974721e-05
3580000 7.0985989e-05 3.0497692e-05
3580200 8.6369825e-05 4.0734194e-05
3580400 7.6623044e-05 2.467849e-05
3580600 7.9977715e-05 3.2343357e-05
3580800 9.2962548e-05 4.3666297e-06
3581000 8.6931306e-05 2.4200068e-05
3581200 0.00010046667 1.8452972e-05
3581400 0.00010352389 2.9260349e-05
3581600 8.0789507e-05 2.5128496e-05
3581800 7.6199773e-05 1.9854781e-05
3582000 6.8526258e-05 2.6983776e-05
3582200 8.5291877e-05 2.9713564e-06
3582400 8.7179248e-05 2.0099795e-05
3582600 6.1729824e-05 3.7403571e-05
3582800 7.3093642e-05 2.7925494e-05
3583000 8.1200686e-05 2.337371e-05
3583200 8.7752546e-05 2.7473203e-05
3583400 6.6605357e-05 1.6822136e-05
3583600 7.0245444e-05 3.2315348e-05
3583800 7.0910768e-05 4.3928841e-05
3584000 8.3185506e-05 2.8210213e-05
3584200 0.00010383163 2.8562835e-05
3584400 5.6281912e-05 3.2532678e-05
3584600 5.444049e-05 4.5327671e-05
3584800 8.0126498e-05 3.9937654e-05
3585000 7.3393264e-05 2.6312647e-05
3585200 7.4350912e-05 3.6751409e-05
3585400 9.4127453e-05 4.2317921e-05
3585600 7.0568593e-05 3.0013207e-05
3585800 7.5948876e-05 2.067882e-05
3586000 7.5020824e-05 2.4201775e-05
3586200 8.8659231e-05 2.8373188e-05
3586400 9.0193448e-05 4.00553e-05
3586600 8.5238768e-05 3.1480068e-05
3586800 0.00010700277 4.5893912e-05
3587000 8.1152714e-05 3.1162876e-05
3587200 0.00010076653 1.4949532e-05
3587400 7.7161543e-05 2.1908709e-05
3587600 8.6188985e-05 2.8891602e-05
3587800 8.6995848e-05 4.4382548e-05
3588000 8.797128e-05 2.4399525e-05
3588200 8.5424772e-05 4.1313616e-05
3588400 9.3520284e-05 3.1116166e-05
3588600 8.5369501e-05 2.1029257e-05
3588800 9.12686e-05 2.9443978e-05
3589000 0.00010639523 2.0065044e-05
3589200 8.2449534e-05 3.6813629e-05
3589400 8.5653727e-05 3.5267389e-05
3589600 0.00010338077 3.8236827e-05
3589800 9.0180201e-05 1.5680988e-05
3590000 7.0334928e-05 1.1888839e-05
3590200 9.1702531e-05 2.8388053e-05
3590400 9.8019252e-05 3.2760373e-05
3590600 9.0873342e-05 2.6741202e-05
3590800 7.2021276e-05 1.6490602e-05
3591000 9.289666e-05 2.084937e-05
3591200 7.7126789e-05 2.9499481e-05
3591400 8.1829252e-05 2.283011e-05
3591600 8.0193713e-05 2.0182741e-05
3591800 9.5993179e-05 3.3720659e-05
3592000 8.8722506e-05 3.3239884e-05
3592200 8.8841396e-05 3.6835412e-05
3592400 9.0628323e-05 9.3649216e-06
3592600 0.00010179727 2.8391159e-05
3592800 9.1729578e-05 1.1156664e-05
3593000 8.0599977e-05 3.0075218e-05
3593200 0.00010772049 1.9721601e-05
3593400 8.8780142e-05 2.0286888e-05
3593600 7.4995444e-05 3.263514e-05
3593800 8.6182362e-05 1.410691e-05
3594000 9.4968999e-05 2.2451736e-05
3594200 7.4083113e-05 1.4307089e-05
3594400 7.9951308e-05 2.6202204e-05
3594600 7.2541668e-05 3.8866259e-05
3594800 8.0109912e-05 2.4192393e-05
3595000 0.00010525288 3.1229069e-05
3595200 8.3251911e-05 7.9041656e-06
3595400 6.4401151e-05 8.820157e-06
3595600 7.2912072e-05 1.4800868e-05
